,high_amount,moving_avg,forcast
2022-10-17,71967.5,77591.35576923077,
2022-10-18,73260.0,77428.54807692308,
2022-10-19,73232.5,77265.21153846153,
2022-10-20,72480.5,77120.99038461539,
2022-10-21,72854.0,76943.54807692308,
2022-10-22,72854.0,76766.10576923077,
2022-10-23,72854.0,76576.99038461539,
2022-10-24,73064.0,76399.00961538461,
2022-10-25,73771.5,76234.63461538461,
2022-10-26,73771.5,76070.25961538461,
2022-10-27,74481.5,75937.68269230769,
2022-10-28,74550.0,75779.58653846153,
2022-10-29,74550.0,75626.28846153847,
2022-10-30,74550.0,75483.52884615384,
2022-10-31,74550.0,75355.15384615384,
2022-11-01,76203.0,75258.56730769231,
2022-11-02,76538.0,75168.42307692308,
2022-11-03,76018.5,75066.99038461539,
2022-11-04,76273.0,74959.93269230769,
2022-11-05,76273.0,74863.14423076923,
2022-11-06,76273.0,74756.32692307692,
2022-11-07,77563.0,74689.97115384616,
2022-11-08,77563.0,74623.61538461539,
2022-11-09,78538.5,74576.01923076923,
2022-11-10,76322.0,74541.93269230769,
2022-11-11,76607.0,74492.18269230769,
2022-11-12,76607.0,74459.00961538461,
2022-11-13,76607.0,74437.33653846153,
2022-11-14,77583.0,74442.89423076923,
2022-11-15,77639.5,74449.53846153847,
2022-11-16,77573.5,74454.91346153847,
2022-11-17,75761.0,74477.19230769231,
2022-11-18,75349.0,74528.63461538461,
2022-11-19,75349.0,74583.65384615384,
2022-11-20,75349.0,74622.70192307692,
2022-11-21,75395.5,74662.64423076923,
2022-11-22,75218.0,74699.17307692308,
2022-11-23,75542.0,74741.93269230769,
2022-11-24,75058.0,74788.19230769231,
2022-11-25,76508.5,74852.18269230769,
2022-11-26,76508.5,74916.17307692308,
2022-11-27,76508.5,74954.17307692308,
2022-11-28,77262.5,75014.63461538461,
2022-11-29,76871.0,75067.56730769231,
2022-11-30,76871.0,75120.5,
2022-12-01,77689.0,75215.55769230769,
2022-12-02,77327.5,75306.85576923077,
2022-12-03,77327.5,75408.74038461539,
2022-12-04,77327.5,75501.90384615384,
2022-12-05,76889.5,75570.91346153847,
2022-12-06,76937.0,75640.83653846153,
2022-12-07,76500.5,75702.36538461539,
2022-12-08,75504.0,75770.375,
2022-12-09,75342.0,75810.41346153847,
2022-12-10,75342.0,75850.98076923077,
2022-12-11,75342.0,75906.00961538461,
2022-12-12,73941.0,75926.91346153847,
2022-12-13,74479.0,75958.16346153847,
2022-12-14,74893.0,75997.375,
2022-12-15,75274.0,76039.875,
2022-12-16,75430.5,76071.77884615384,
2022-12-17,75430.5,76103.68269230769,
2022-12-18,75430.5,76121.93269230769,
2022-12-19,74272.5,76116.59615384616,
2022-12-20,73865.5,76103.43269230769,
2022-12-21,73639.5,76085.92307692308,
2022-12-22,72069.5,76038.22115384616,
2022-12-23,69513.5,75909.57692307692,
2022-12-24,69513.5,75774.49038461539,
2022-12-25,69513.5,75649.39423076923,
2022-12-26,69103.5,75511.51923076923,
2022-12-27,70314.5,75396.93269230769,
2022-12-28,70456.0,75285.06730769231,
2022-12-29,69647.0,75132.83653846153,
2022-12-30,70043.0,74988.22115384616,
2022-12-31,70043.0,74824.84615384616,
2023-01-01,70043.0,74704.09615384616,
2023-01-02,70746.5,74591.39423076923,
2023-01-03,71098.0,74485.45192307692,
2023-01-04,70500.5,74368.01923076923,
2023-01-05,69664.0,74215.73076923077,
2023-01-06,69480.5,74058.82692307692,
2023-01-07,69480.5,73903.19230769231,
2023-01-08,69480.5,73782.41346153847,
2023-01-09,69671.5,73673.23076923077,
2023-01-10,72256.5,73613.75961538461,
2023-01-11,72407.0,73557.18269230769,
2023-01-12,72382.5,73499.24038461539,
2023-01-13,71970.5,73436.78846153847,
2023-01-14,71970.5,73368.10576923077,
2023-01-15,71970.5,73308.73076923077,
2023-01-16,72041.0,73222.81730769231,
2023-01-17,72529.0,73146.28846153847,
2023-01-18,72160.0,73062.66346153847,
2023-01-19,71224.0,72946.53846153847,
2023-01-20,71838.0,72849.75,
2023-01-21,71838.0,72752.96153846153,
2023-01-22,71838.0,72640.44230769231,
2023-01-23,71610.5,72530.5,
2023-01-24,72930.0,72445.93269230769,
2023-01-25,72971.0,72362.15384615384,
2023-01-26,72971.0,72286.79807692308,
2023-01-27,75216.0,72253.70192307692,
2023-01-28,75216.0,72229.0,
2023-01-29,75216.0,72223.46153846153,
2023-01-30,75166.0,72220.07692307692,
2023-01-31,75166.0,72216.69230769231,
2023-02-01,77729.5,72262.60576923077,
2023-02-02,75531.0,72293.18269230769,
2023-02-03,75601.5,72314.76923076923,
2023-02-04,75601.5,72328.39423076923,
2023-02-05,75601.5,72334.69230769231,
2023-02-06,75910.5,72343.92307692308,
2023-02-07,75131.0,72338.16346153847,
2023-02-08,74531.5,72320.875,
2023-02-09,74516.5,72325.56730769231,
2023-02-10,75000.5,72347.39423076923,
2023-02-11,75000.5,72373.56730769231,
2023-02-12,75000.5,72429.93269230769,
2023-02-13,74924.0,72533.98076923077,
2023-02-14,74408.0,72628.10576923077,
2023-02-15,74636.5,72726.625,
2023-02-16,75080.5,72841.56730769231,
2023-02-17,74453.5,72921.16346153847,
2023-02-18,74453.5,72998.03846153847,
2023-02-19,74453.5,73090.47115384616,
2023-02-20,74633.0,73178.74038461539,
2023-02-21,75274.0,73279.33653846153,
2023-02-22,74019.5,73355.80769230769,
2023-02-23,73509.5,73408.94230769231,
2023-02-24,73422.5,73453.64423076923,
2023-02-25,73422.5,73509.83653846153,
2023-02-26,73422.5,73582.11538461539,
2023-02-27,72467.5,73639.55769230769,
2023-02-28,72467.5,73697.0,
2023-03-01,72921.5,73763.17307692308,
2023-03-02,72879.5,73824.86538461539,
2023-03-03,73738.0,73853.35576923077,
2023-03-04,73738.0,73878.95192307692,
2023-03-05,73738.0,73905.01923076923,
2023-03-06,75366.0,73970.31730769231,
2023-03-07,75366.0,74035.61538461539,
2023-03-08,75200.0,74097.72115384616,
2023-03-09,75405.0,74162.41346153847,
2023-03-10,74456.5,74199.48076923077,
2023-03-11,74456.5,74243.64423076923,
2023-03-12,74456.5,74305.80769230769,
2023-03-13,74376.5,74354.625,
2023-03-14,72513.5,74367.61538461539,
2023-03-15,72631.0,74382.86538461539,
2023-03-16,71851.5,74387.5,
2023-03-17,72616.5,74381.47115384616,
2023-03-18,72616.5,74374.65384615384,
2023-03-19,72616.5,74367.83653846153,
2023-03-20,71697.5,74300.17307692308,
2023-03-21,71252.5,74223.95192307692,
2023-03-22,71730.5,74156.92307692308,
2023-03-23,71900.5,74094.125,
2023-03-24,71565.5,74024.88461538461,
2023-03-25,71565.5,73906.34615384616,
2023-03-26,71565.5,73830.08653846153,
2023-03-27,70290.0,73727.94230769231,
2023-03-28,68930.5,73599.65384615384,
2023-03-29,68572.5,73464.48076923077,
2023-03-30,68572.5,73323.36538461539,
2023-03-31,68572.5,73197.24038461539,
2023-04-01,68572.5,73082.64423076923,
2023-04-02,68572.5,72968.33653846153,
2023-04-03,71235.5,72895.93269230769,
2023-04-04,71235.5,72823.52884615384,
2023-04-05,71449.0,72755.23076923077,
2023-04-06,72654.0,72711.57692307692,
2023-04-07,72654.0,72677.84615384616,
2023-04-08,72654.0,72639.72115384616,
2023-04-09,72654.0,72593.05769230769,
2023-04-10,76291.0,72628.39423076923,
2023-04-11,75364.5,72645.91346153847,
2023-04-12,75950.0,72674.69230769231,
2023-04-13,76081.0,72702.53846153847,
2023-04-14,76081.0,72718.05769230769,
2023-04-15,76081.0,72757.70192307692,
2023-04-16,76081.0,72807.15384615384,
2023-04-17,76238.5,72861.30769230769,
2023-04-18,77357.5,72936.98076923077,
2023-04-19,76509.0,72996.33653846153,
2023-04-20,76787.5,73079.41346153847,
2023-04-21,76510.5,73157.16346153847,
2023-04-22,76510.5,73226.18269230769,
2023-04-23,76510.5,73296.00961538461,
2023-04-24,76404.5,73347.28846153847,
2023-04-25,76755.0,73405.30769230769,
2023-04-26,77085.5,73469.68269230769,
2023-04-27,77480.5,73510.34615384616,
2023-04-28,78314.5,73567.04807692308,
2023-04-29,78314.5,73626.94230769231,
2023-04-30,78314.5,73682.89423076923,
2023-05-01,78314.5,73757.08653846153,
2023-05-02,78123.5,73827.60576923077,
2023-05-03,78425.5,73903.93269230769,
2023-05-04,78599.5,73985.14423076923,
2023-05-05,78585.0,74101.90384615384,
2023-05-06,78585.0,74216.40384615384,
2023-05-07,78585.0,74345.89423076923,
2023-05-08,79980.0,74487.5,
2023-05-09,81303.5,74654.55769230769,
2023-05-10,81217.5,74819.96153846153,
2023-05-11,81749.0,75013.25961538461,
2023-05-12,82468.5,75228.95192307692,
2023-05-13,82468.5,75435.45192307692,
2023-05-14,82468.5,75638.68269230769,
2023-05-15,84359.5,75884.72115384616,
2023-05-16,85068.5,76144.39423076923,
2023-05-17,83492.5,76373.75961538461,
2023-05-18,82789.5,76614.13461538461,
2023-05-19,82862.5,76882.05769230769,
2023-05-20,82862.5,77156.86538461539,
2023-05-21,82862.5,77431.67307692308,
2023-05-22,82982.5,77708.78846153847,
2023-05-23,83460.5,77995.09615384616,
2023-05-24,83407.5,78280.38461538461,
2023-05-25,82723.5,78501.30769230769,
2023-05-26,83281.5,78732.96153846153,
2023-05-27,83281.5,78960.50961538461,
2023-05-28,83281.5,79164.88461538461,
2023-05-29,84391.0,79390.59615384616,
2023-05-30,84343.0,79615.38461538461,
2023-05-31,84343.0,79840.17307692308,
2023-06-01,85395.5,80015.25961538461,
2023-06-02,85877.5,80217.43269230769,
2023-06-03,85877.5,80408.34615384616,
2023-06-04,85877.5,80596.74038461539,
2023-06-05,86996.5,80806.65384615384,
2023-06-06,87871.5,81033.39423076923,
2023-06-07,89941.0,81299.93269230769,
2023-06-08,91073.0,81585.21153846153,
2023-06-09,89829.0,81825.04807692308,
2023-06-10,89829.0,82081.20192307692,
2023-06-11,89829.0,82332.0,
2023-06-12,89917.0,82589.81730769231,
2023-06-13,90017.5,82849.56730769231,
2023-06-14,90398.5,83116.64423076923,
2023-06-15,90686.5,83391.29807692308,
2023-06-16,90267.5,83651.15384615384,
2023-06-17,90267.5,83904.65384615384,
2023-06-18,90267.5,84150.55769230769,
2023-06-19,90434.0,84383.625,
2023-06-20,91830.5,84643.54807692308,
2023-06-21,91972.0,84906.19230769231,
2023-06-22,91725.5,85164.09615384616,
2023-06-23,89924.0,85391.02884615384,
2023-06-24,89924.0,85612.15384615384,
2023-06-25,89924.0,85829.93269230769,
2023-06-26,89300.0,86035.99038461539,
2023-06-27,90256.0,86260.43269230769,
2023-06-28,91625.5,86511.21153846153,
2023-06-29,91625.5,86735.16346153847,
2023-06-30,91625.5,86933.66346153847,
2023-07-01,91625.5,87133.81730769231,
2023-07-02,91625.5,87323.75,
2023-07-03,93333.5,87532.69230769231,
2023-07-04,92612.5,87727.76923076923,
2023-07-05,92342.0,87917.64423076923,
2023-07-06,94508.0,88112.80769230769,
2023-07-07,96786.0,88338.14423076923,
2023-07-08,96786.0,88593.78846153847,
2023-07-09,96786.0,88862.95192307692,
2023-07-10,97316.5,89140.91346153847,
2023-07-11,96526.0,89403.67307692308,
2023-07-12,96621.0,89668.25961538461,
2023-07-13,96185.5,89922.16346153847,
2023-07-14,95472.0,90153.15384615384,
2023-07-15,95472.0,90385.16346153847,
2023-07-16,95472.0,90630.32692307692,
2023-07-17,95862.0,90872.25961538461,
2023-07-18,95192.5,91101.31730769231,
2023-07-19,95201.0,91330.53846153847,
2023-07-20,94919.5,91533.00961538461,
2023-07-21,95438.5,91746.38461538461,
2023-07-22,95438.5,91959.75961538461,
2023-07-23,95438.5,92152.89423076923,
2023-07-24,95714.0,92342.05769230769,
2023-07-25,96775.0,92551.625,
2023-07-26,99334.5,92810.41346153847,
2023-07-27,97673.0,93015.73076923077,
2023-07-28,99817.5,93245.46153846153,
2023-07-29,99817.5,93435.39423076923,
2023-07-30,99817.5,93603.55769230769,
2023-07-31,99817.5,93795.64423076923,
2023-08-01,101729.5,94024.5,
2023-08-02,100767.5,94234.85576923077,
2023-08-03,97927.0,94388.89423076923,
2023-08-04,97747.0,94537.53846153847,
2023-08-05,97747.0,94678.85576923077,
2023-08-06,97747.0,94814.63461538461,
2023-08-07,97096.5,94945.96153846153,
2023-08-08,96620.0,95068.125,
2023-08-09,97594.5,95209.02884615384,
2023-08-10,98725.5,95368.48076923077,
2023-08-11,97870.5,95484.63461538461,
2023-08-12,97870.5,95598.06730769231,
2023-08-13,97870.5,95716.24038461539,
2023-08-14,96271.0,95838.29807692308,
2023-08-15,96271.0,95960.35576923077,
2023-08-16,97105.5,96098.46153846153,
2023-08-17,97223.0,96250.82692307692,
2023-08-18,96682.0,96374.40384615384,
2023-08-19,96682.0,96471.64423076923,
2023-08-20,96682.0,96568.88461538461,
2023-08-21,98031.5,96692.07692307692,
2023-08-22,98902.5,96832.01923076923,
2023-08-23,99185.5,96977.40384615384,
2023-08-24,99454.5,97095.11538461539,
2023-08-25,99061.0,97219.125,
2023-08-26,99061.0,97348.33653846153,
2023-08-27,99061.0,97435.89423076923,
2023-08-28,97527.0,97450.14423076923,
2023-08-29,97964.5,97472.80769230769,
2023-08-30,98503.5,97505.83653846153,
2023-08-31,98503.5,97528.66346153847,
2023-09-01,99516.5,97586.17307692308,
2023-09-02,99516.5,97641.85576923077,
2023-09-03,99516.5,97705.91346153847,
2023-09-04,100534.5,97803.26923076923,
2023-09-05,100893.5,97907.52884615384,
2023-09-06,100155.5,97997.59615384616,
2023-09-07,101228.0,98100.78846153847,
2023-09-08,103981.5,98269.80769230769,
2023-09-09,103981.5,98438.66346153847,
2023-09-10,103981.5,98612.93269230769,
2023-09-11,104256.0,98782.5,
2023-09-12,104912.5,98964.69230769231,
2023-09-13,102612.5,99102.65384615384,
2023-09-14,102900.0,99240.84615384616,
2023-09-15,103460.5,99369.41346153847,
2023-09-16,103460.5,99448.75961538461,
2023-09-17,103460.5,99560.05769230769,
2023-09-18,104050.0,99641.45192307692,
2023-09-19,104050.0,99722.84615384616,
2023-09-20,104366.5,99810.32692307692,
2023-09-21,103091.5,99873.28846153847,
2023-09-22,101557.5,99869.98076923077,
2023-09-23,101557.5,99885.17307692308,
2023-09-24,101557.5,99954.99038461539,
2023-09-25,100894.5,100015.51923076923,
2023-09-26,101757.5,100092.64423076923,
2023-09-27,100909.0,100153.45192307692,
2023-09-28,101642.5,100240.875,
2023-09-29,102634.5,100356.53846153847,
2023-09-30,102634.5,100453.46153846153,
2023-10-01,102634.5,100528.63461538461,
2023-10-02,102634.5,100620.25,
2023-10-03,102860.5,100716.21153846153,
2023-10-04,101150.0,100779.27884615384,
2023-10-05,100794.0,100866.25961538461,
2023-10-06,101354.5,100964.01923076923,
2023-10-07,101354.5,101045.73076923077,
2023-10-08,101354.5,101125.18269230769,
2023-10-09,100224.5,101193.30769230769,
2023-10-10,101128.0,101278.80769230769,
2023-10-11,101867.0,101378.51923076923,
2023-10-12,102254.5,101459.73076923077,
2023-10-13,104902.0,101575.10576923077,
2023-10-14,104902.0,101685.03846153847,
2023-10-15,104902.0,101789.79807692308,
2023-10-16,105921.5,101921.73076923077,
2023-10-17,105599.0,102047.46153846153,
2023-10-18,105494.5,102171.18269230769,
2023-10-19,104782.5,102310.71153846153,
2023-10-20,105118.0,102448.27884615384,
2023-10-21,105118.0,102575.48076923077,
2023-10-22,105118.0,102702.68269230769,
2023-10-23,103660.0,102782.36538461539,
2023-10-24,103660.0,102862.04807692308,
2023-10-25,101070.0,102891.92307692308,
2023-10-26,98509.5,102852.98076923077,
2023-10-27,99882.0,102833.52884615384,
2023-10-28,99882.0,102828.26923076923,
2023-10-29,99882.0,102802.38461538461,
2023-10-30,100000.5,102725.82692307692,
2023-10-31,100000.5,102649.26923076923,
2023-11-01,99056.0,102554.54807692308,
2023-11-02,100212.0,102476.77884615384,
2023-11-03,103148.0,102442.84615384616,
2023-11-04,103148.0,102453.14423076923,
2023-11-05,103148.0,102457.91346153847,
2023-11-06,102590.0,102441.17307692308,
2023-11-07,102416.0,102421.08653846153,
2023-11-08,102980.5,102411.85576923077,
2023-11-09,103088.5,102393.36538461539,
2023-11-10,102697.5,102367.35576923077,
2023-11-11,102697.5,102335.25961538461,
2023-11-12,102697.5,102327.68269230769,
2023-11-13,103795.5,102370.72115384616,
2023-11-14,103795.5,102413.75961538461,
2023-11-15,106299.0,102504.94230769231,
2023-11-16,107981.0,102641.22115384616,
2023-11-17,108112.5,102763.43269230769,
2023-11-18,108112.5,102901.96153846153,
2023-11-19,108112.5,103026.38461538461,
2023-11-20,107941.0,103128.43269230769,
2023-11-21,107747.0,103226.75,
2023-11-22,107881.0,103327.64423076923,
2023-11-23,107758.5,103426.18269230769,
2023-11-24,107088.5,103507.49038461539,
2023-11-25,107088.5,103621.69230769231,
2023-11-26,107088.5,103742.74038461539,
2023-11-27,107088.5,103853.00961538461,
2023-11-28,110252.5,104024.125,
2023-11-29,112384.5,104236.24038461539,
2023-11-30,112384.5,104470.08653846153,
2023-12-01,112464.0,104688.08653846153,
2023-12-02,112464.0,104891.875,
2023-12-03,112464.0,105088.21153846153,
2023-12-04,114181.0,105266.65384615384,
2023-12-05,113553.5,105433.02884615384,
2023-12-06,116840.0,105662.60576923077,
2023-12-07,122119.0,105974.09615384616,
2023-12-08,122696.0,106302.88461538461,
2023-12-09,122696.0,106633.68269230769,
2023-12-10,122696.0,106978.17307692308,
2023-12-11,122488.5,107312.22115384616,
2023-12-12,122276.0,107642.18269230769,
2023-12-13,122762.5,107981.5,
2023-12-14,123295.0,108359.09615384616,
2023-12-15,123715.0,108744.76923076923,
2023-12-16,123715.0,109180.25,
2023-12-17,123715.0,109664.97115384616,
2023-12-18,124058.5,110129.90384615384,
2023-12-19,123576.0,110585.55769230769,
2023-12-20,124869.0,111066.07692307692,
2023-12-21,120348.0,111457.375,
2023-12-22,122445.5,111889.00961538461,
2023-12-23,122445.5,112338.80769230769,
2023-12-24,122445.5,112766.375,
2023-12-25,122445.5,113137.48076923077,
2023-12-26,122006.5,113500.14423076923,
2023-12-27,123214.0,113886.02884615384,
2023-12-28,124982.5,114316.65384615384,
2023-12-29,130210.5,114851.16346153847,
2023-12-30,130210.5,115374.81730769231,
2023-12-31,130210.5,115896.39423076923,
2024-01-01,129769.0,116417.0,
2024-01-02,129828.5,116938.75,
2024-01-03,127969.0,117424.74038461539,
2024-01-04,130817.5,117944.39423076923,
2024-01-05,132555.5,118497.47115384616,
2024-01-06,132555.5,119002.40384615384,
2024-01-07,132555.5,119474.99038461539,
2024-01-08,131150.5,119918.02884615384,
2024-01-09,132160.0,120380.48076923077,
2024-01-10,132922.0,120857.58653846153,
2024-01-11,135250.0,121382.75961538461,
2024-01-12,135630.0,121918.97115384616,
2024-01-13,135630.0,122452.60576923077,
2024-01-14,135630.0,122988.59615384616,
2024-01-15,135569.0,123536.29807692308,
2024-01-16,136302.0,124098.09615384616,
2024-01-17,134176.5,124619.01923076923,
2024-01-18,134300.5,125142.32692307692,
2024-01-19,134798.0,125614.35576923077,
2024-01-20,134798.0,126045.38461538461,
2024-01-21,134798.0,126476.41346153847,
2024-01-22,134798.0,126905.91346153847,
2024-01-23,137114.0,127379.95192307692,
2024-01-24,134387.5,127801.55769230769,
2024-01-25,135916.5,128219.54807692308,
2024-01-26,135916.5,128649.60576923077,
2024-01-27,135916.5,129016.46153846153,
2024-01-28,135916.5,129281.79807692308,
2024-01-29,141939.0,129651.85576923077,
2024-01-30,146970.5,130118.67307692308,
2024-01-31,146970.5,130585.49038461539,
2024-02-01,148968.5,131094.72115384616,
2024-02-02,148246.0,131594.14423076922,
2024-02-03,148246.0,132084.21153846153,
2024-02-04,148246.0,132564.03846153847,
2024-02-05,154804.0,133161.90384615384,
2024-02-06,153063.0,133726.28846153847,
2024-02-07,154095.0,134310.51923076922,
2024-02-08,155032.5,134906.17307692306,
2024-02-09,154105.0,135493.26923076922,
2024-02-10,154105.0,136055.5,
2024-02-11,154105.0,136704.67307692306,
2024-02-12,149870.5,137232.07692307694,
2024-02-13,146348.5,137691.75,
2024-02-14,147642.5,138176.3076923077,
2024-02-15,149503.5,138696.65384615384,
2024-02-16,151772.5,139269.07692307694,
2024-02-17,151772.5,139818.27884615384,
2024-02-18,151772.5,140333.47115384616,
2024-02-19,151608.0,140744.96153846153,
2024-02-20,150288.0,141131.0673076923,
2024-02-21,150744.0,141525.9423076923,
2024-02-22,149790.5,141910.97115384616,
2024-02-23,150689.5,142312.14423076922,
2024-02-24,150689.5,142749.07692307694,
2024-02-25,150689.5,143131.23076923078,
2024-02-26,151155.0,143488.91346153847,
2024-02-27,152865.5,143879.49038461538,
2024-02-28,153776.5,144287.58653846153,
2024-02-29,153776.5,144722.70192307694,
2024-03-01,154438.0,145151.125,
2024-03-02,154438.0,145564.89423076922,
2024-03-03,154438.0,145933.89423076922,
2024-03-04,158021.0,146364.49038461538,
2024-03-05,165948.5,146947.53846153847,
2024-03-06,162113.5,147456.83653846153,
2024-03-07,169073.0,148101.14423076922,
2024-03-08,169073.0,148731.35576923078,
2024-03-09,169073.0,149402.4423076923,
2024-03-10,169073.0,150071.14423076922,
2024-03-11,166210.0,150675.22115384616,
2024-03-12,165299.5,151261.78846153847,
2024-03-13,161480.0,151774.90384615384,
2024-03-14,155576.0,152174.48076923078,
2024-03-15,155605.5,152530.08653846153,
2024-03-16,155605.5,152938.125,
2024-03-17,155605.5,153316.75961538462,
2024-03-18,156074.5,153704.41346153847,
2024-03-19,155424.5,154079.5673076923,
2024-03-20,154202.0,154431.21153846153,
2024-03-21,155506.5,154692.125,
2024-03-22,157369.0,154892.09615384616,
2024-03-23,157369.0,155092.0673076923,
2024-03-24,157369.0,155253.61538461538,
2024-03-25,157369.0,155429.0576923077,
2024-03-26,158021.0,155617.03846153847,
2024-03-27,157998.5,155804.58653846153,
2024-03-28,159241.0,155889.91346153847,
2024-03-29,159241.0,156008.72115384616,
2024-03-30,159241.0,156107.6826923077,
2024-03-31,159241.0,156188.61538461538,
2024-04-01,161719.5,156335.04807692306,
2024-04-02,162027.5,156487.40384615384,
2024-04-03,163134.0,156661.03846153847,
2024-04-04,164073.5,156934.17307692306,
2024-04-05,162968.5,157253.78846153847,
2024-04-06,162968.5,157548.51923076922,
2024-04-07,162968.5,157807.46153846153,
2024-04-08,163842.5,158039.57692307694,
2024-04-09,167754.0,158346.91346153847,
2024-04-10,167391.5,158647.27884615384,
2024-04-11,167391.5,158950.8076923077,
2024-04-12,168905.5,159308.83653846153,
2024-04-13,168905.5,159658.09615384616,
2024-04-14,168905.5,160025.6923076923,
2024-04-15,166296.5,160325.82692307694,
2024-04-16,165234.5,160605.53846153847,
2024-04-17,165234.5,160885.25,
2024-04-18,166115.0,161172.9423076923,
2024-04-19,160953.5,161328.48076923078,
2024-04-20,160953.5,161466.5,
2024-04-21,160953.5,161604.51923076922,
2024-04-22,162522.5,161759.99038461538,
2024-04-23,163705.5,161938.21153846153,
2024-04-24,163853.0,162119.26923076922,
2024-04-25,164686.0,162247.4423076923,
2024-04-26,166355.5,162255.26923076922,
2024-04-27,166355.5,162336.84615384616,
2024-04-28,166355.5,162284.58653846153,
2024-04-29,167656.5,162257.34615384616,
2024-04-30,167656.5,162230.10576923078,
2024-05-01,167656.5,162202.86538461538,
2024-05-02,171357.5,162301.85576923078,
2024-05-03,173009.0,162450.11538461538,
2024-05-04,173009.0,162671.82692307694,
2024-05-05,173009.0,163007.07692307694,
2024-05-06,170139.5,163286.57692307694,
2024-05-07,168559.0,163535.6826923077,
2024-05-08,167063.5,163756.02884615384,
2024-05-09,168388.0,163992.82692307694,
2024-05-10,167160.0,164218.50961538462,
2024-05-11,167160.0,164467.70192307694,
2024-05-12,167160.0,164691.8076923077,
2024-05-13,162576.0,164791.9423076923,
2024-05-14,161003.5,164861.83653846153,
2024-05-15,162684.0,164964.04807692306,
2024-05-16,160147.0,165017.47115384616,
2024-05-17,160489.0,165064.9326923077,
2024-05-18,160489.0,165112.82692307694,
2024-05-19,160489.0,165136.82692307694,
2024-05-20,160489.0,165160.82692307694,
2024-05-21,162014.5,165214.16346153847,
2024-05-22,162393.0,165274.77884615384,
2024-05-23,163552.0,165310.01923076922,
2024-05-24,166424.58,165394.57846153848,
2024-05-25,166424.58,165457.85884615386,
2024-05-26,166424.58,165503.07192307693,
2024-05-27,165914.27,165559.72134615385,
2024-05-28,164985.95,165598.51846153848,
2024-05-29,162350.58,165586.63538461537,
2024-05-30,161538.04,165542.31884615385,
2024-05-31,161538.04,165422.78115384612,
2024-06-01,161538.04,165310.2146153846,
2024-06-02,161538.04,165197.64807692307,
2024-06-03,166712.88,165155.48230769232,
2024-06-04,168080.86,165139.62384615385,
2024-06-05,161245.9,164992.32384615386,
2024-06-06,164694.15,164961.50942307693,
2024-06-07,168510.22,165024.50403846154,
2024-06-08,168510.22,165087.49865384615,
2024-06-09,168510.22,165133.56057692308,
2024-06-10,171677.93,165339.7996153846,
2024-06-11,172143.34,165554.98884615384,
2024-06-12,173934.37,165804.62096153846,
2024-06-13,176782.77,166078.85692307694,
2024-06-14,175595.27,166307.50634615385,
2024-06-15,175595.27,166533.31923076924,
2024-06-16,175595.27,166743.11288461537,
2024-06-17,175595.27,166920.8007692308,
2024-06-18,176393.67,167113.8425,
2024-06-19,175302.54,167285.90096153846,
2024-06-20,173781.77,167403.6946153846,
2024-06-21,173044.68,167507.31346153846,
2024-06-22,173044.68,167610.9323076923,
2024-06-23,173044.68,167643.37807692308,
2024-06-24,170397.7,167593.16076923074,
2024-06-25,170072.18,167536.68346153846,
2024-06-26,169667.26,167472.41923076924,
2024-06-27,171949.85,167507.23365384617,
2024-06-28,174717.4,167625.66442307693,
2024-06-29,174717.4,167772.8548076923,
2024-06-30,174717.4,167894.57403846152,
2024-07-01,175033.41,168045.98576923076,
2024-07-02,176304.34,168221.83846153846,
2024-07-03,174386.36,168360.80692307692,
2024-07-04,177487.57,168647.56788461536,
2024-07-05,177468.29,168964.19846153847,
2024-07-06,177468.29,169248.5117307692,
2024-07-07,177468.29,169581.61346153848,
2024-07-08,178898.63,169935.6448076923,
2024-07-09,178813.66,170288.0421153846,
2024-07-10,179024.58000000002,170644.49557692307,
2024-07-11,179997.1,171019.65134615384,
2024-07-12,180126.48,171367.95865384614,
2024-07-13,180126.48,171708.9871153846,
2024-07-14,180126.48,172027.72711538462,
2024-07-15,180494.3,172298.29865384614,
2024-07-16,180854.57,172575.79846153845,
2024-07-17,180854.57,172853.29826923076,
2024-07-18,179910.51,173122.45673076922,
2024-07-19,177899.78,173370.79961538457,
2024-07-20,177899.78,173669.8226923077,
2024-07-21,177899.78,173984.47153846154,
2024-07-22,175444.52000000002,174251.90384615384,
2024-07-23,176010.52000000002,174530.22076923077,
2024-07-24,178080.1,174848.33730769233,
2024-07-25,184057.16999999998,175181.88134615385,
2024-07-26,189831.66,175600.16596153847,
2024-07-27,189831.66,176149.89211538463,
2024-07-28,189831.66,176633.30576923076,
2024-07-29,192427.49,177093.25326923077,
2024-07-30,196235.36,177626.42903846156,
2024-07-31,196235.36,178159.6048076923,
2024-08-01,198559.18,178676.5519230769,
2024-08-02,195595.25,179127.55019230768,
2024-08-03,195595.25,179544.1055769231,
2024-08-04,195595.25,179905.88403846152,
2024-08-05,186951.22,180124.26769230768,
2024-08-06,185959.9,180323.58750000002,
2024-08-07,183278.71,180471.34596153846,
2024-08-08,183006.5,180613.86961538458,
2024-08-09,184569.04,180771.08826923076,
2024-08-10,184569.04,180949.2901923077,
2024-08-11,184569.04,181156.7376923077,
2024-08-12,184075.46,181368.86807692304,
2024-08-13,183110.18,181562.43538461535,
2024-08-14,181141.09,181718.1355769231,
2024-08-15,181141.09,181924.73923076925,
2024-08-16,184866.66,182209.2484615385,
2024-08-17,184866.66,182501.5446153846,
